NAME,pop_total_hispanic_base,pop_hispanic,LocationID,pct_hispanic
"Blaine County, Montana",6997.0,192.0,30005,2.7440331570673147
"Broadwater County, Montana",7310.0,131.0,30007,1.792065663474692
"Carbon County, Montana",10877.0,311.0,30009,2.8592442769145907
"Carter County, Montana",1361.0,32.0,30011,2.351212343864805
"Cascade County, Montana",84601.0,4283.0,30013,5.062587912672427
"Chouteau County, Montana",5888.0,178.0,30015,3.0230978260869565
"Custer County, Montana",11938.0,395.0,30017,3.3087619366728096
"Daniels County, Montana",1524.0,24.0,30019,1.574803149606299
"Dawson County, Montana",8874.0,300.0,30021,3.3806626098715347
"Deer Lodge County, Montana",9512.0,320.0,30023,3.36417157275021
"Fallon County, Montana",2817.0,16.0,30025,0.5679801206957756
"Fergus County, Montana",11581.0,256.0,30027,2.2105172264916675
"Flathead County, Montana",108445.0,3800.0,30029,3.504080409424132
"Gallatin County, Montana",122194.0,6272.0,30031,5.1328215788009235
"Garfield County, Montana",938.0,0.0,30033,0.0
"Glacier County, Montana",13713.0,378.0,30035,2.756508422664625
"Golden Valley County, Montana",840.0,55.0,30037,6.547619047619048
"Granite County, Montana",3419.0,66.0,30039,1.9303890026323485
"Hill County, Montana",16260.0,551.0,30041,3.3886838868388685
"Jefferson County, Montana",12501.0,339.0,30043,2.7117830573554116
"Judith Basin County, Montana",2053.0,121.0,30045,5.893813930832927
"Lake County, Montana",32073.0,1338.0,30047,4.171733233560939
"Lewis and Clark County, Montana",72580.0,2830.0,30049,3.899145770184624
"Liberty County, Montana",1968.0,0.0,30051,0.0
"Lincoln County, Montana",20656.0,614.0,30053,2.9725019364833463
"McCone County, Montana",1818.0,0.0,30055,0.0
"Madison County, Montana",8975.0,317.0,30057,3.532033426183844
"Meagher County, Montana",1979.0,63.0,30059,3.1834259727134917
"Mineral County, Montana",4796.0,167.0,30061,3.4820683903252716
"Missoula County, Montana",119639.0,5902.0,30063,4.9331739650114095
"Musselshell County, Montana",5068.0,187.0,30065,3.6898184688239937
"Park County, Montana",17484.0,587.0,30067,3.357355296270876
"Petroleum County, Montana",401.0,0.0,30069,0.0
"Phillips County, Montana",4224.0,58.0,30071,1.3731060606060606
"Pondera County, Montana",6012.0,137.0,30073,2.278775781769794
"Powder River County, Montana",1762.0,30.0,30075,1.70261066969353
"Powell County, Montana",7029.0,160.0,30077,2.2762839664248116
"Prairie County, Montana",1251.0,10.0,30079,0.7993605115907274
"Ravalli County, Montana",45807.0,1820.0,30081,3.9731918702381734
"Richland County, Montana",11329.0,621.0,30083,5.48150763527231
"Roosevelt County, Montana",10665.0,289.0,30085,2.709798406000938
"Rosebud County, Montana",8236.0,285.0,30087,3.4604176784847014
"Sanders County, Montana",12936.0,432.0,30089,3.339517625231911
"Sheridan County, Montana",3677.0,166.0,30091,4.514549904813707
"Silver Bow County, Montana",35589.0,1639.0,30093,4.605355587400601
"Stillwater County, Montana",9052.0,305.0,30095,3.369421122403889
"Sweet Grass County, Montana",3713.0,66.0,30097,1.7775383786695396
"Teton County, Montana",6291.0,118.0,30099,1.8756954379271975
"Toole County, Montana",5028.0,217.0,30101,4.315831344470963
"Treasure County, Montana",761.0,43.0,30103,5.650459921156373
"Valley County, Montana",7540.0,193.0,30105,2.559681697612732
"Wheatland County, Montana",2049.0,55.0,30107,2.6842362127867254
"Wibaux County, Montana",1148.0,69.0,30109,6.010452961672474
"Yellowstone County, Montana",167340.0,10717.0,30111,6.404326520855743
"Adams County, Nebraska",31034.0,3739.0,31001,12.048076303409164
"Antelope County, Nebraska",6302.0,237.0,31003,3.760710885433196
"Arthur County, Nebraska",540.0,3.0,31005,0.5555555555555556
"Banner County, Nebraska",657.0,29.0,31007,4.41400304414003
"Blaine County, Nebraska",385.0,0.0,31009,0.0
"Boone County, Nebraska",5366.0,207.0,31011,3.8576220648527766
"Box Butte County, Nebraska",10754.0,1321.0,31013,12.2838013762321
"Boyd County, Nebraska",1704.0,67.0,31015,3.931924882629108
"Brown County, Nebraska",2739.0,158.0,31017,5.768528660094925
"Buffalo County, Nebraska",50323.0,5219.0,31019,10.371003318562089
"Burt County, Nebraska",6730.0,218.0,31021,3.2392273402674596
"Butler County, Nebraska",8413.0,504.0,31023,5.990728634256508
"Cass County, Nebraska",26963.0,1062.0,31025,3.938730853391685
"Cedar County, Nebraska",8344.0,203.0,31027,2.4328859060402683
"Chase County, Nebraska",3639.0,668.0,31029,18.356691398735915
"Cherry County, Nebraska",5468.0,164.0,31031,2.9992684711046085
"Cheyenne County, Nebraska",9478.0,790.0,31033,8.335091791517197
"Clay County, Nebraska",6084.0,570.0,31035,9.368836291913215
"Colfax County, Nebraska",10541.0,4983.0,31037,47.27255478607343
"Cuming County, Nebraska",8976.0,1095.0,31039,12.199197860962567
"Custer County, Nebraska",10544.0,396.0,31041,3.755690440060698
"Dakota County, Nebraska",21331.0,8780.0,31043,41.160751957245324
"Dawes County, Nebraska",8212.0,391.0,31045,4.761324890404286
"Dawson County, Nebraska",24020.0,8720.0,31047,36.30308076602831
"Deuel County, Nebraska",1865.0,188.0,31049,10.080428954423592
"Dixon County, Nebraska",5561.0,838.0,31051,15.069232152490558
"Dodge County, Nebraska",37146.0,6350.0,31053,17.09470737091477
"Douglas County, Nebraska",585461.0,82687.0,31055,14.123400192327074
"Dundy County, Nebraska",1811.0,44.0,31057,2.4295969077857538
"Fillmore County, Nebraska",5551.0,204.0,31059,3.675013511079085
"Franklin County, Nebraska",2868.0,90.0,31061,3.1380753138075312
"Frontier County, Nebraska",2562.0,96.0,31063,3.747072599531616
"Furnas County, Nebraska",4605.0,233.0,31065,5.05971769815418
"Gage County, Nebraska",21646.0,695.0,31067,3.2107548738797007
"Garden County, Nebraska",1620.0,53.0,31069,3.2716049382716053
"Garfield County, Nebraska",1797.0,38.0,31071,2.11463550361714
"Gosper County, Nebraska",1929.0,123.0,31073,6.376360808709176
"Grant County, Nebraska",695.0,1.0,31075,0.14388489208633093
"Greeley County, Nebraska",2211.0,48.0,31077,2.1709633649932156
"Hall County, Nebraska",62431.0,19563.0,31079,31.33539427527991
"Hamilton County, Nebraska",9438.0,384.0,31081,4.0686586141131595
"Harlan County, Nebraska",3006.0,70.0,31083,2.3286759813705924
"Hayes County, Nebraska",854.0,55.0,31085,6.440281030444965
"Hitchcock County, Nebraska",2601.0,101.0,31087,3.883121876201461
"Holt County, Nebraska",10093.0,556.0,31089,5.508768453383532
"Hooker County, Nebraska",613.0,0.0,31091,0.0
"Howard County, Nebraska",6492.0,194.0,31093,2.9882932840418976
"Jefferson County, Nebraska",7155.0,379.0,31095,5.296995108315863
"Johnson County, Nebraska",5263.0,615.0,31097,11.685350560516815
"Kearney County, Nebraska",6697.0,434.0,31099,6.480513662834104
"Keith County, Nebraska",8239.0,741.0,31101,8.993809928389368
"Keya Paha County, Nebraska",939.0,34.0,31103,3.62087326943557
"Kimball County, Nebraska",3348.0,332.0,31105,9.91636798088411
"Knox County, Nebraska",8362.0,233.0,31107,2.7864147333173883
"Lancaster County, Nebraska",323673.0,26670.0,31109,8.239797573476935
"Lincoln County, Nebraska",34122.0,3099.0,31111,9.082117109196412
"Logan County, Nebraska",812.0,11.0,31113,1.354679802955665
"Loup County, Nebraska",564.0,53.0,31115,9.397163120567376
"McPherson County, Nebraska",463.0,0.0,31117,0.0
"Madison County, Nebraska",35535.0,5658.0,31119,15.922330097087379
"Merrick County, Nebraska",7696.0,417.0,31121,5.418399168399168
"Morrill County, Nebraska",4544.0,658.0,31123,14.4806338028169
"Nance County, Nebraska",3342.0,78.0,31125,2.333931777378815
"Nemaha County, Nebraska",7035.0,219.0,31127,3.113006396588486
"Nuckolls County, Nebraska",4089.0,141.0,31129,3.4482758620689653
"Otoe County, Nebraska",16075.0,1331.0,31131,8.279937791601865
"Pawnee County, Nebraska",2539.0,47.0,31133,1.8511224891689642
"Perkins County, Nebraska",2835.0,144.0,31135,5.079365079365079
"Phelps County, Nebraska",8983.0,581.0,31137,6.467772459089391
"Pierce County, Nebraska",7312.0,181.0,31139,2.475382932166302
"Platte County, Nebraska",34358.0,7642.0,31141,22.24227254205716
"Polk County, Nebraska",5209.0,301.0,31143,5.7784603570742945
"Red Willow County, Nebraska",10611.0,655.0,31145,6.172839506172839
"Richardson County, Nebraska",7797.0,171.0,31147,2.1931512120046173
"Rock County, Nebraska",1335.0,6.0,31149,0.44943820224719105
"Saline County, Nebraska",14642.0,4203.0,31151,28.705094932386288
"Sarpy County, Nebraska",194051.0,21466.0,31153,11.062040391443487
"Saunders County, Nebraska",22761.0,617.0,31155,2.7107772066253677
"Scotts Bluff County, Nebraska",35937.0,8420.0,31157,23.42989119848624
"Seward County, Nebraska",17636.0,497.0,31159,2.8180993422544796
"Sheridan County, Nebraska",5058.0,260.0,31161,5.140371688414393
"Sherman County, Nebraska",2974.0,78.0,31163,2.6227303295225286
"Sioux County, Nebraska",1197.0,46.0,31165,3.842940685045948
"Stanton County, Nebraska",5835.0,388.0,31167,6.649528706083976
"Thayer County, Nebraska",4938.0,153.0,31169,3.0984204131227218
"Thomas County, Nebraska",626.0,25.0,31171,3.993610223642172
"Thurston County, Nebraska",6666.0,293.0,31173,4.395439543954396
"Valley County, Nebraska",4094.0,107.0,31175,2.6135808500244258
"Washington County, Nebraska",20989.0,663.0,31177,3.1587974653389868
"Wayne County, Nebraska",9786.0,984.0,31179,10.055180870631514
"Webster County, Nebraska",3385.0,186.0,31181,5.4948301329394384
"Wheeler County, Nebraska",785.0,15.0,31183,1.910828025477707
"York County, Nebraska",14231.0,859.0,31185,6.036118333216218
"Churchill County, Nevada",25614.0,3796.0,32001,14.820020301397674
"Clark County, Nevada",2293764.0,721337.0,32003,31.447742662279122
"Douglas County, Nevada",49624.0,6329.0,32005,12.75390939867806
"Elko County, Nevada",53852.0,13821.0,32007,25.66478496620367
"Esmeralda County, Nevada",962.0,254.0,32009,26.403326403326403
"Eureka County, Nevada",1660.0,49.0,32011,2.9518072289156625
"Humboldt County, Nevada",17299.0,4650.0,32013,26.880166483611767
"Lander County, Nevada",5745.0,1266.0,32015,22.036553524804177
"Lincoln County, Nevada",4452.0,235.0,32017,5.278526504941599
"Lyon County, Nevada",60630.0,11331.0,32019,18.68876793666502
"Mineral County, Nevada",4557.0,829.0,32021,18.191792846170728
"Nye County, Nevada",53207.0,8731.0,32023,16.409494991260548
"Pershing County, Nevada",6505.0,1514.0,32027,23.274404304381246
"Storey County, Nevada",4139.0,291.0,32029,7.030683740033824
"Washoe County, Nevada",491770.0,126068.0,32031,25.635561339650646
"White Pine County, Nevada",8856.0,1451.0,32033,16.384372177055102
"Carson City, Nevada",58364.0,15105.0,32510,25.88067987115345
"Belknap County, New Hampshire",64300.0,1387.0,33001,2.1570762052877135
"Carroll County, New Hampshire",51259.0,866.0,33003,1.6894594120056967
"Cheshire County, New Hampshire",76945.0,1904.0,33005,2.4744947689908376
"Coos County, New Hampshire",31386.0,715.0,33007,2.2780857707258013
"Grafton County, New Hampshire",91759.0,2603.0,33009,2.8367789535631385
"Hillsborough County, New Hampshire",424732.0,35041.0,33011,8.250143619976832
"Merrimack County, New Hampshire",155018.0,4083.0,33013,2.633887677560025
"Rockingham County, New Hampshire",317163.0,11178.0,33015,3.524370749425374
"Strafford County, New Hampshire",131743.0,4110.0,33017,3.1197103451416774
"Sullivan County, New Hampshire",43529.0,871.0,33019,2.0009648739920514
"Atlantic County, New Jersey",274704.0,54686.0,34001,19.90724561710059
"Bergen County, New Jersey",954717.0,211044.0,34003,22.10539877262058
"Burlington County, New Jersey",464226.0,42820.0,34005,9.223955573362975
"Camden County, New Jersey",524042.0,97957.0,34007,18.692585708779067
"Cape May County, New Jersey",95236.0,7676.0,34009,8.059977319501028
"Cumberland County, New Jersey",152915.0,53457.0,34011,34.958637151358595
"Essex County, New Jersey",854130.0,210724.0,34013,24.671185885052626
"Gloucester County, New Jersey",304504.0,23885.0,34015,7.843903528360875
"Hudson County, New Jersey",710478.0,289220.0,34017,40.70780516778845
"Hunterdon County, New Jersey",129448.0,11451.0,34019,8.846023113528211
"Mercer County, New Jersey",383286.0,85269.0,34021,22.24683395688859
"Middlesex County, New Jersey",861535.0,198174.0,34023,23.00243170619882
"Monmouth County, New Jersey",643615.0,81564.0,34025,12.672793517863939
"Morris County, New Jersey",510375.0,78992.0,34027,15.477247122214058
"Ocean County, New Jersey",646434.0,68729.0,34029,10.63202121175557
"Passaic County, New Jersey",518289.0,225149.0,34031,43.44082162654426
"Salem County, New Jersey",64973.0,6975.0,34033,10.735228479522263
"Somerset County, New Jersey",346203.0,59019.0,34035,17.04751258654604
"Sussex County, New Jersey",145117.0,16039.0,34037,11.052461117580986
"Union County, New Jersey",572549.0,196795.0,34039,34.37173062916886
"Warren County, New Jersey",110238.0,13343.0,34041,12.103811752753133
"Bernalillo County, New Mexico",674357.0,329949.0,35001,48.92794172819441
"Catron County, New Mexico",3685.0,559.0,35003,15.169606512890093
"Chaves County, New Mexico",64446.0,37329.0,35005,57.92291220556746
"Cibola County, New Mexico",27059.0,8925.0,35006,32.9834805425182
"Colfax County, New Mexico",12336.0,5849.0,35007,47.414072632944226
"Curry County, New Mexico",47932.0,21782.0,35009,45.44354502211466
"De Baca County, New Mexico",1580.0,1004.0,35011,63.54430379746835
"Doña Ana County, New Mexico",221665.0,149893.0,35013,67.6214106872984
"Eddy County, New Mexico",61114.0,31104.0,35015,50.895048597702655
"Grant County, New Mexico",27856.0,13373.0,35017,48.00761056863871
"Guadalupe County, New Mexico",4379.0,3263.0,35019,74.51472939027175
"Harding County, New Mexico",748.0,304.0,35021,40.64171122994652
"Hidalgo County, New Mexico",4097.0,2343.0,35023,57.18818647791066
"Lea County, New Mexico",73154.0,45091.0,35025,61.638461328157035
"Lincoln County, New Mexico",20227.0,6591.0,35027,32.58515845157463
"Los Alamos County, New Mexico",19374.0,3465.0,35028,17.88479405388665
"Luna County, New Mexico",25420.0,16917.0,35029,66.54996066089693
"McKinley County, New Mexico",71172.0,8649.0,35031,12.152250885179566
"Mora County, New Mexico",4176.0,3178.0,35033,76.10153256704982
"Otero County, New Mexico",68235.0,26683.0,35035,39.10456510588408
"Quay County, New Mexico",8616.0,3842.0,35037,44.59145775301764
"Rio Arriba County, New Mexico",40165.0,27038.0,35039,67.31731607120628
"Roosevelt County, New Mexico",19002.0,8440.0,35041,44.41637722345016
"Sandoval County, New Mexico",151538.0,59922.0,35043,39.54255698240705
"San Juan County, New Mexico",121178.0,23890.0,35045,19.714799716120087
"San Miguel County, New Mexico",27036.0,20367.0,35047,75.33288948069242
"Santa Fe County, New Mexico",155175.0,74485.0,35049,48.00064443370388
"Sierra County, New Mexico",11511.0,3386.0,35051,29.41534184692902
"Socorro County, New Mexico",16308.0,8196.0,35053,50.25754231052244
"Taos County, New Mexico",34516.0,17530.0,35055,50.78804032912273
"Torrance County, New Mexico",15290.0,6499.0,35057,42.50490516677567
"Union County, New Mexico",4039.0,1603.0,35059,39.68804159445407
"Valencia County, New Mexico",77382.0,46872.0,35061,60.57222609909281
"Albany County, New York",315374.0,22163.0,36001,7.027529219276161
"Allegany County, New York",47027.0,1002.0,36003,2.130690879707402
"Bronx County, New York",1419250.0,779093.0,36005,54.89469790382244
"Broome County, New York",197738.0,10648.0,36007,5.384903255823362
"Cattaraugus County, New York",76479.0,1740.0,36009,2.275134350606049
"Cayuga County, New York",75464.0,2633.0,36011,3.4890808862503975
"Chautauqua County, New York",126329.0,11792.0,36013,9.334357115151708
"Chemung County, New York",82805.0,2982.0,36015,3.601231809673329
"Chenango County, New York",46685.0,1138.0,36017,2.4376137945807006
"Clinton County, New York",78961.0,2714.0,36019,3.437139853851902
"Columbia County, New York",61245.0,3658.0,36021,5.972732467956568
"Cortland County, New York",46401.0,1627.0,36023,3.5063899484924894
"Delaware County, New York",44551.0,2100.0,36025,4.7136989068707775
"Dutchess County, New York",297144.0,44153.0,36027,14.859125541824838
"Erie County, New York",950044.0,59892.0,36029,6.304129071916669
"Essex County, New York",37077.0,1026.0,36031,2.7672141759041993
"Franklin County, New York",47066.0,1328.0,36033,2.821569710619131
"Fulton County, New York",52787.0,2190.0,36035,4.148748744956145
"Genesee County, New York",57943.0,2743.0,36037,4.733962687468719
"Greene County, New York",47554.0,3135.0,36039,6.5925053623249354
"Hamilton County, New York",5102.0,101.0,36041,1.9796158369266954
"Herkimer County, New York",59932.0,1614.0,36043,2.693052125742508
"Jefferson County, New York",116130.0,8481.0,36045,7.3030224748127095
"Kings County, New York",2646306.0,499799.0,36047,18.88666692362864
"Lewis County, New York",26618.0,460.0,36049,1.7281538808325194
"Livingston County, New York",61588.0,2759.0,36051,4.479768786127168
"Madison County, New York",67572.0,1718.0,36053,2.5424732137571775
"Monroe County, New York",754068.0,73524.0,36055,9.750314295262497
"Montgomery County, New York",49461.0,7495.0,36057,15.15335314692384
"Nassau County, New York",1388138.0,256452.0,36059,18.474532071018874
"New York County, New York",1627788.0,395429.0,36061,24.292413999857477
"Niagara County, New York",211341.0,8151.0,36063,3.856800147628714
"Oneida County, New York",229645.0,15588.0,36065,6.78786823140064
"Onondaga County, New York",471611.0,27105.0,36067,5.747321415318981
"Ontario County, New York",112405.0,6260.0,36069,5.569147279925271
"Orange County, New York",403840.0,93608.0,36071,23.179477020602217
"Orleans County, New York",39686.0,2078.0,36073,5.2361034117824925
"Oswego County, New York",117945.0,3778.0,36075,3.2031879265759464
"Otsego County, New York",59738.0,2576.0,36077,4.3121631122568544
"Putnam County, New York",97988.0,18676.0,36079,19.059476670612728
"Queens County, New York",2330124.0,650071.0,36081,27.898558188319594
"Rensselaer County, New York",160341.0,9539.0,36083,5.949195776501331
"Richmond County, New York",492734.0,96147.0,36085,19.512962369148465
"Rockland County, New York",338936.0,67951.0,36087,20.048327707885853
"St. Lawrence County, New York",107796.0,2718.0,36089,2.5214293665813203
"Saratoga County, New York",237075.0,9059.0,36091,3.8211536433618054
"Schenectady County, New York",159603.0,12855.0,36093,8.054359880453376
"Schoharie County, New York",29979.0,1165.0,36095,3.886053570832916
"Schuyler County, New York",17749.0,350.0,36097,1.9719420812440138
"Seneca County, New York",33125.0,1360.0,36099,4.1056603773584905
"Steuben County, New York",93034.0,1754.0,36101,1.8853322441258036
"Suffolk County, New York",1525680.0,338930.0,36103,22.215012322374285
"Sullivan County, New York",79147.0,14544.0,36105,18.375933389768406
"Tioga County, New York",48106.0,1117.0,36107,2.321955681204008
"Tompkins County, New York",102879.0,6683.0,36109,6.49598071520913
"Ulster County, New York",182109.0,21562.0,36111,11.840161661422554
"Warren County, New York",65560.0,1865.0,36113,2.8447223917022573
"Washington County, New York",60883.0,1790.0,36115,2.940065371285909
"Wayne County, New York",91128.0,4625.0,36117,5.075278728820999
"Westchester County, New York",996888.0,269085.0,36119,26.99250066206033
"Wyoming County, New York",39980.0,1441.0,36121,3.6043021510755375
"Yates County, New York",24637.0,632.0,36123,2.5652473921337826
"Alamance County, North Carolina",174286.0,25716.0,37001,14.755057778593805
"Alexander County, North Carolina",36440.0,1950.0,37003,5.351262349066959
"Alleghany County, North Carolina",11075.0,1269.0,37005,11.45823927765237
"Anson County, North Carolina",21903.0,799.0,37007,3.64790211386568
"Ashe County, North Carolina",26831.0,1569.0,37009,5.847713465767209
"Avery County, North Carolina",17643.0,1005.0,37011,5.6963101513348064
"Beaufort County, North Carolina",44597.0,3482.0,37013,7.807700069511402
"Bertie County, North Carolina",17482.0,379.0,37015,2.1679441711474663
"Bladen County, North Carolina",29591.0,2650.0,37017,8.95542563617316
"Brunswick County, North Carolina",145889.0,8037.0,37019,5.508982856829507
"Buncombe County, North Carolina",271790.0,22443.0,37021,8.257478200080945
"Burke County, North Carolina",87863.0,7229.0,37023,8.227581575862422
"Cabarrus County, North Carolina",231262.0,28603.0,37025,12.368223054371233
"Caldwell County, North Carolina",80618.0,5160.0,37027,6.400555707162173
"Camden County, North Carolina",10743.0,419.0,37029,3.900214092897701
"Carteret County, North Carolina",68652.0,3230.0,37031,4.704888422769912
"Caswell County, North Carolina",22689.0,1102.0,37033,4.856979152893472
"Catawba County, North Carolina",162051.0,17954.0,37035,11.0792281442262
"Chatham County, North Carolina",78319.0,10520.0,37037,13.43224504909409
"Cherokee County, North Carolina",29197.0,1019.0,37039,3.4900845977326433
"Chowan County, North Carolina",13814.0,534.0,37041,3.865643550021717
"Clay County, North Carolina",11391.0,449.0,37043,3.9417083662540606
"Cleveland County, North Carolina",100170.0,4426.0,37045,4.4184885694319656
"Columbus County, North Carolina",50453.0,2766.0,37047,5.482330089390126
"Craven County, North Carolina",101074.0,7523.0,37049,7.443061519282902
"Cumberland County, North Carolina",336749.0,41644.0,37051,12.366480672548397
"Currituck County, North Carolina",29612.0,1444.0,37053,4.876401458868027
"Dare County, North Carolina",37534.0,2665.0,37055,7.100229125592795
"Davidson County, North Carolina",171063.0,14633.0,37057,8.554158409474871
"Davie County, North Carolina",43526.0,3493.0,37059,8.02508845287874
"Duplin County, North Carolina",49053.0,11137.0,37061,22.70401402564573
"Durham County, North Carolina",329405.0,50307.0,37063,15.272081480244685
"Edgecombe County, North Carolina",48777.0,2838.0,37065,5.818316009594686
"Forsyth County, North Carolina",386740.0,56553.0,37067,14.623002534002172
"Franklin County, North Carolina",71962.0,7637.0,37069,10.612545510130346
"Gaston County, North Carolina",231485.0,21518.0,37071,9.295634706352464
"Gates County, North Carolina",10437.0,219.0,37073,2.098304110376545
"Graham County, North Carolina",8041.0,236.0,37075,2.93495833851511
"Granville County, North Carolina",61439.0,6545.0,37077,10.652842656944287
"Greene County, North Carolina",20421.0,3077.0,37079,15.067822339748298
"Guilford County, North Carolina",542987.0,53188.0,37081,9.795446299819332
"Halifax County, North Carolina",48219.0,1558.0,37083,3.2310914784628464
"Harnett County, North Carolina",136503.0,19970.0,37085,14.629715097836677
"Haywood County, North Carolina",62432.0,2953.0,37087,4.7299461814454125
"Henderson County, North Carolina",117387.0,15034.0,37089,12.807210338453151
"Hertford County, North Carolina",20492.0,1328.0,37091,6.4805777864532494
"Hoke County, North Carolina",53102.0,8106.0,37093,15.264961771684682
"Hyde County, North Carolina",4625.0,358.0,37095,7.74054054054054
"Iredell County, North Carolina",191800.0,17001.0,37097,8.863920750782064
"Jackson County, North Carolina",43089.0,3310.0,37099,7.681774930956857
"Johnston County, North Carolina",226623.0,36811.0,37101,16.243276278224187
"Jones County, North Carolina",9245.0,441.0,37103,4.770146024878312
"Lee County, North Carolina",64565.0,13590.0,37105,21.048555719042824
"Lenoir County, North Carolina",54917.0,4620.0,37107,8.412695522333703
"Lincoln County, North Carolina",90359.0,7065.0,37109,7.818811629168096
"McDowell County, North Carolina",44679.0,3028.0,37111,6.777233152040109
"Macon County, North Carolina",37533.0,3634.0,37113,9.682146377854155
"Madison County, North Carolina",21640.0,759.0,37115,3.5073937153419594
"Martin County, North Carolina",21773.0,939.0,37117,4.3126808432462225
"Mecklenburg County, North Carolina",1130906.0,174580.0,37119,15.437180455316357
"Mitchell County, North Carolina",14973.0,790.0,37121,5.276163761437254
"Montgomery County, North Carolina",25874.0,4000.0,37123,15.459534668006494
"Moore County, North Carolina",102840.0,7799.0,37125,7.583625048619215
"Nash County, North Carolina",95451.0,7578.0,37127,7.939152025646667
"New Hanover County, North Carolina",231214.0,17675.0,37129,7.644433295561688
"Northampton County, North Carolina",17212.0,398.0,37131,2.312340227748083
"Onslow County, North Carolina",208537.0,28739.0,37133,13.781247452490444
"Orange County, North Carolina",147292.0,15540.0,37135,10.550471172908237
"Pamlico County, North Carolina",12315.0,567.0,37137,4.604141291108404
"Pasquotank County, North Carolina",40830.0,2401.0,37139,5.880480039186872
"Pender County, North Carolina",63475.0,5402.0,37141,8.510437179992122
"Perquimans County, North Carolina",13146.0,391.0,37143,2.9742887570363608
"Person County, North Carolina",39275.0,2303.0,37145,5.8637810311903245
"Pitt County, North Carolina",172279.0,13263.0,37147,7.698558733217629
"Polk County, North Carolina",19689.0,1075.0,37149,5.459901467824674
"Randolph County, North Carolina",145322.0,19722.0,37151,13.571241794084859
"Richmond County, North Carolina",42818.0,3222.0,37153,7.524872717081601
"Robeson County, North Carolina",116858.0,12216.0,37155,10.453713053449485
"Rockingham County, North Carolina",91585.0,6308.0,37157,6.887590762679478
"Rowan County, North Carolina",148487.0,16784.0,37159,11.3033464208988
"Rutherford County, North Carolina",64850.0,3533.0,37161,5.447956823438705
"Sampson County, North Carolina",59245.0,12600.0,37163,21.267617520465862
"Scotland County, North Carolina",34353.0,1272.0,37165,3.7027333857305043
"Stanly County, North Carolina",63557.0,3341.0,37167,5.256698711392923
"Stokes County, North Carolina",44889.0,1621.0,37169,3.6111296754215956
"Surry County, North Carolina",71407.0,8674.0,37171,12.147268475079475
"Swain County, North Carolina",14065.0,718.0,37173,5.104870245289726
"Transylvania County, North Carolina",33243.0,1635.0,37175,4.918328670697591
"Tyrrell County, North Carolina",3376.0,337.0,37177,9.982227488151658
"Union County, North Carolina",244975.0,31683.0,37179,12.933156444535157
"Vance County, North Carolina",42361.0,3853.0,37181,9.095630414768301
"Wake County, North Carolina",1151009.0,131104.0,37183,11.390354028508899
"Warren County, North Carolina",18751.0,830.0,37185,4.426430590368514
"Washington County, North Carolina",10905.0,426.0,37187,3.90646492434663
"Watauga County, North Carolina",54607.0,3303.0,37189,6.048675078286666
"Wayne County, North Carolina",117606.0,15495.0,37191,13.175348196520586
"Wilkes County, North Carolina",65983.0,4785.0,37193,7.251867905369565
"Wilson County, North Carolina",78648.0,9354.0,37195,11.893500152578577
"Yadkin County, North Carolina",37419.0,4510.0,37197,12.052700499746118
"Yancey County, North Carolina",18676.0,1051.0,37199,5.627543371171557
"Adams County, North Dakota",2179.0,98.0,38001,4.497475906379074
"Barnes County, North Dakota",10794.0,215.0,38003,1.991847322586622
"Benson County, North Dakota",5861.0,98.0,38005,1.6720696126940795
"Billings County, North Dakota",948.0,35.0,38007,3.691983122362869
"Bottineau County, North Dakota",6390.0,156.0,38009,2.4413145539906105
"Bowman County, North Dakota",2935.0,137.0,38011,4.667802385008518
"Burke County, North Dakota",2163.0,19.0,38013,0.8784096162736941
"Burleigh County, North Dakota",98986.0,3244.0,38015,3.2772311235932357
"Cass County, North Dakota",189286.0,6576.0,38017,3.474107963610621
"Cavalier County, North Dakota",3663.0,97.0,38019,2.648102648102648
"Dickey County, North Dakota",4959.0,194.0,38021,3.912079048195201
"Divide County, North Dakota",2174.0,121.0,38023,5.565777368905244
"Dunn County, North Dakota",4043.0,151.0,38025,3.734850358644571
"Eddy County, North Dakota",2319.0,91.0,38027,3.9241052177662787
"Emmons County, North Dakota",3269.0,31.0,38029,0.9483022330988069
"Foster County, North Dakota",3372.0,28.0,38031,0.8303677342823249
"Golden Valley County, North Dakota",1679.0,27.0,38033,1.6081000595592614
"Grand Forks County, North Dakota",72764.0,3783.0,38035,5.198999505249849
"Grant County, North Dakota",2276.0,21.0,38037,0.922671353251318
"Griggs County, North Dakota",2340.0,30.0,38039,1.282051282051282
"Hettinger County, North Dakota",2453.0,3.0,38041,0.12229922543823889
"Kidder County, North Dakota",2374.0,69.0,38043,2.906486941870261
"LaMoure County, North Dakota",4107.0,82.0,38045,1.996591185780375
"Logan County, North Dakota",1848.0,58.0,38047,3.1385281385281383
"McHenry County, North Dakota",5264.0,115.0,38049,2.1846504559270516
"McIntosh County, North Dakota",2512.0,74.0,38051,2.945859872611465
"McKenzie County, North Dakota",14280.0,1602.0,38053,11.218487394957984
"McLean County, North Dakota",9807.0,194.0,38055,1.978178851840522
"Mercer County, North Dakota",8341.0,225.0,38057,2.6975182831794746
"Morton County, North Dakota",33479.0,1413.0,38059,4.2205561695391145
"Mountrail County, North Dakota",9567.0,788.0,38061,8.236646806731471
